"Product_Name","texts"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I'm trying to activate the phone and it's asking for a passcode? I bought as a gift for a first time phone for my nephew and apparently wasted my money. It didn't do this the first time I turned it on and now that I want to activate it, I can't do anything."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It is not working. I bought this is for my mom n it is not even couple months n stop working. Not good at all.... Please don't buy it"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Purchased for a 10 yr old grandson who is very happy with his phone."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","the phone did not work, I took it to the apple store and it could not be repaired. I ended up trading it in on another 4s that did work .The phone would not pick up my wi fi or any wi fi. It still cost me another $199.00 but it made my little girl happy. It cost me $102.00 for your phone and 199.00 for the new one. No more refurbished for me."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Satisfactory"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Everything is good..... I use it too Finley....next time I'll again purchase if the price low whatever I want.... Thank you very much"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","In the publication you say the cellphone have all the originals accessories, you only send me the cellphone with a not original charger, you don't send me headphones. I need comunicate with the you."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good product and seller"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phones work perfectly. Wonderful transaction."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone lasted barely 4 months and now will not hold a charge. Ordered a new phone from someone else yesterday."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Just received it. Completely awesome!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This phone worked great....until I went to purchase service from a no contract company, and they informed me that this phone was not on their list of unlocked phones. It's stuck on a Verizon Pre-Paid plan. My advice, keep looking."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Perfect!!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Product looked and functioned like brand new, arrived quickly, great price."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","satisfied might purchase gift again"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","i got really good piece,"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great condition, works perfect. fast delivery seller, 100% recomended"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Battery bad on ""refurbished"" Phone will not buy again"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great phone! Easy to activate, no problems! ;)"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Not Verizon compatible. Deceptive description"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","My daughter loves her new iPhone. I just bought an AT&T sims card and works great."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","good conditions"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I bought an unlocked phone but when I want to use it in my country was locked.Awful"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Video had no sound"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This products comes with problems on the speakers, very bad sound quality. even can't hear the other person that is calling."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","So it's been a month since I bought this product for my mom. So far so good, I mean it is an iPhone 4S, you can't really set your expectations too high. Yes, when I received the phone there was a sticker in the back that said that the carrier was Verizon. However, I took it to my Metro store and there was NO PROBLEM connecting it to this carrier."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Product was exactly as expected & quick delivery!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","OMG what a great buy! This phone is in perfect condition. We were able to set it up without even contacting the carrier, just switched over the sim card. For a teenager wanting an iphone, this was a great investment/starter."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","THIS WILL NOT WORK WITH SIMPLE MOBILE PREPAID CARRIER. ITS LOCKED PHONE AND PROBLEM TO UNLOCKED. I RETURNED THIS PEACE OF CRAP"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good deal and after two months not one problem"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone is not unlocked as described. It is a Verizon phone. Waited a long time for this phone as I live in Central America and can't return it. What a waste of time and money."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","PHONE WON'T EVEN SWITCH ON!!!Complete nonsense."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This phone is not unlocked!!! Sold by BuySPRY"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","So nice"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","My granddaughter is deliighted with the phone."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone was the correct color and in perfect condition. I had to return it because after taking it to multiple carriers...TMobile, Verizon, and Sprint no one would support it on their network. Evidently unlocked 4s's have this issue."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This phone met the expectations of my grandson and he's happy with it"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Came sooner than expected. First one stopped coming on (wouldn't load) after a year. Liked the phone so much bought another one. This one looks and works fine."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Everything was great"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","No good batey the not good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I LOVE"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It works okay but sometimes it just exits out of a page on its own"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It was too small"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Exactly what I expected and has worked out perfectly. It got here earlier than expected and have had absolutely no problems,"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Ear piece doesn't work, we have to use the speaker to hear the caller."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","We ordered this factory refurbished phone! We missed the return date otherwise we would have returned it! It really never worked properly! We will never buy a refurbished phone again! It is a scam!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Mines was white i like everthing but kinda lags sum times but still gud"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The product arrived promptly. There was no problem with switching data. I'm very pleased with this purchase."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Pretty much brand new 0 scratches Def buy"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I'm so happy with the product. It is an unlocked phone and it looks like new."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I will never buy another phone from Amazon or any other companies I had the phone 45 days and it quit working"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone looks brand new! There are no scratches anywhere. The charger was even wrapped as the new ones! I've tried it with my at&t unlocked sim card and with an international sim card and it works perfectly so far."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The iPhone is too battery consuming. It cannot even last 12 hours"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This phone was locked I buy it as unlock, please respond this to me so I discuses with you"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It was the same as it was described and arrived on time.A+"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great price. Phone is working perfectly"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","good phones, good cost, but didn't like the packaging although it kept the cost down, so not to bad ."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Goog"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Thank you, excellent phone. I am so very happy for the cellphone."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Perfect. Exactly as described."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Got a new phone"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","5+++++"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone have a problem with the earphone to listen to people when you call."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I bought this for my husband because his 5 yr old phone finally gave up the ghost. This works well enough. It is a little slow, but that is probably because it is older and refurbished."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Because it's an old iPhone, I thought it would be slow but it's actually very good for its current price."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I bought it for a friend, and he loves it."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","unlocked and everything is good about this device. Recommended"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","We like the product!! So far she has had no problems."
